,record,beat,sym,pos,block,k
61453,207,472,L,118446,115,112
61454,207,473,L,118694,115,112
61455,207,474,L,118938,116,127
61456,207,475,L,119204,116,127
61457,207,476,L,119451,116,127
61458,207,477,L,119698,116,127
61459,207,478,L,119946,117,45
61460,207,479,L,120177,117,45
61461,207,480,L,120425,117,45
61462,207,481,L,120675,117,45
61463,207,482,~,120774,117,45
61464,207,483,L,120926,118,23
61465,207,484,L,121202,118,23
61466,207,485,L,121462,118,23
61467,207,486,L,121712,118,23
61468,207,487,~,121788,118,23
61469,207,488,L,121976,119,27
61470,207,489,L,122222,119,27
61471,207,490,L,122490,119,27
61472,207,491,L,122747,119,27
61473,207,492,L,123025,120,43
61474,207,493,L,123316,120,43
61475,207,494,L,123603,120,43
61476,207,495,L,123885,120,43
61477,207,496,L,124160,121,43
61478,207,497,L,124432,121,43
61479,207,498,~,124554,121,43
61480,207,499,L,124704,121,43
61481,207,500,L,124978,122,23
61482,207,501,L,125262,122,23
61483,207,502,L,125543,122,23
61484,207,503,L,125827,122,23
61485,207,504,L,126101,123,29
61486,207,505,L,126374,123,29
61487,207,506,L,126649,123,29
61488,207,507,L,126914,123,29
61489,207,508,L,127180,124,27
61490,207,509,L,127461,124,27
61491,207,510,L,127752,124,27
61492,207,511,L,128034,125,28
61493,207,512,L,128311,125,28
61494,207,513,L,128579,125,28
61495,207,514,L,128845,125,28
61496,207,515,L,129108,126,27
61497,207,516,L,129382,126,27
61498,207,517,L,129671,126,27
61499,207,518,L,129957,126,27
61500,207,519,L,130230,127,21
61501,207,520,L,130504,127,21
61502,207,521,L,130784,127,21
61503,207,522,L,131056,127,21
61504,207,523,L,131313,128,22
61505,207,524,L,131591,128,22
61506,207,525,L,131878,128,22
61507,207,526,L,132165,129,28
61508,207,527,L,132448,129,28
61509,207,528,L,132725,129,28
61510,207,529,L,132992,129,28
61511,207,530,L,133261,130,36
61512,207,531,L,133533,130,36
61513,207,532,L,133813,130,36
61514,207,533,L,134102,130,36
61515,207,534,L,134386,131,25
61516,207,535,L,134664,131,25
61517,207,536,L,134943,131,25
61518,207,537,L,135219,132,27
61519,207,538,L,135492,132,27
61520,207,539,L,135764,132,27
61521,207,540,L,136048,132,27
61522,207,541,L,136343,133,28
61523,207,542,L,136636,133,28
61524,207,543,L,136920,133,28
61525,207,544,L,137192,133,28
61526,207,545,L,137467,134,25
61527,207,546,L,137737,134,25
61528,207,547,L,138016,134,25
61529,207,548,L,138313,135,24
61530,207,549,L,138609,135,24
61531,207,550,L,138893,135,24
61532,207,551,L,139182,135,24
61533,207,552,L,139471,136,22
61534,207,553,L,139750,136,22
61535,207,554,L,140022,136,22
61536,207,555,L,140312,137,26
61537,207,556,L,140606,137,26
61538,207,557,L,140909,137,26
61539,207,558,L,141203,137,26
61540,207,559,L,141487,138,21
61541,207,560,L,141765,138,21
61542,207,561,L,142047,138,21
61543,207,562,L,142334,138,21
61544,207,563,L,142636,139,27
61545,207,564,L,142931,139,27
61546,207,565,L,143223,139,27
61547,207,566,L,143516,140,25
61548,207,567,L,143805,140,25
61549,207,568,L,144091,140,25
61550,207,569,L,144374,140,25
61551,207,570,L,144654,141,29
61552,207,571,L,144961,141,29
61553,207,572,L,145269,141,29
61554,207,573,L,145562,142,32
61555,207,574,L,145852,142,32
61556,207,575,L,146139,142,32
61557,207,576,L,146413,142,32
61558,207,577,L,146709,143,29
61559,207,578,L,147017,143,29
61560,207,579,L,147319,143,29
61561,207,580,L,147613,144,28
61562,207,581,L,147911,144,28
61563,207,582,L,148197,144,28
61564,207,583,L,148483,145,20
61565,207,584,L,148761,145,20
61566,207,585,L,149058,145,20
61567,207,586,L,149355,145,20
61568,207,587,L,149652,146,29
61569,207,588,L,149941,146,29
61570,207,589,L,150224,146,29
61571,207,590,L,150499,146,29
61572,207,591,~,150744,147,22
61573,207,592,L,150777,147,22
61574,207,593,L,151069,147,22
61575,207,594,L,151367,147,22
61576,207,595,~,151602,148,21
61577,207,596,L,151653,148,21
61578,207,597,L,151941,148,21
61579,207,598,L,152221,148,21
61580,207,599,L,152501,148,21
61581,207,600,L,152778,149,30
61582,207,601,L,153049,149,30
61583,207,602,L,153332,149,30
61584,207,603,L,153633,150,26
61585,207,604,L,153926,150,26
61586,207,605,L,154206,150,26
61587,207,606,L,154480,150,26
61588,207,607,L,154756,151,34
61589,207,608,L,155020,151,34
61590,207,609,L,155304,151,34
61591,207,610,L,155599,151,34
61592,207,611,L,155888,152,25
61593,207,612,L,156170,152,25
61594,207,613,L,156456,152,25
61595,207,614,L,156735,153,29
61596,207,615,L,157010,153,29
61597,207,616,L,157275,153,29
61598,207,617,L,157553,153,29
61599,207,618,L,157844,154,27
61600,207,619,L,158136,154,27
61601,207,620,L,158421,154,27
61602,207,621,L,158701,154,27
61603,207,622,L,158973,155,30
61604,207,623,L,159247,155,30
61605,207,624,L,159525,155,30
61606,207,625,~,159775,156,22
61607,207,626,L,159814,156,22
61608,207,627,L,160098,156,22
61609,207,628,L,160382,156,22
61610,207,629,L,160660,156,22
61611,207,630,L,160934,157,33
61612,207,631,~,161076,157,33
61613,207,632,L,161212,157,33
61614,207,633,L,161482,157,33
61615,207,634,L,161745,157,33
61616,207,635,L,162032,158,35
61617,207,636,L,162329,158,35
61618,207,637,L,162609,158,35
61619,207,638,L,162882,159,33
61620,207,639,L,163155,159,33
61621,207,640,L,163427,159,33
61622,207,641,L,163694,159,33
61623,207,642,L,163979,160,37
61624,207,643,L,164264,160,37
61625,207,644,L,164549,160,37
61626,207,645,L,164830,160,37
61627,207,646,L,165115,161,28
61628,207,647,L,165387,161,28
61629,207,648,L,165657,161,28
61630,207,649,L,165917,162,25
61631,207,650,L,166196,162,25
61632,207,651,L,166486,162,25
61633,207,652,L,166775,162,25
61634,207,653,L,167054,163,45
61635,207,654,L,167333,163,45
61636,207,655,L,167601,163,45
61637,207,656,L,167874,163,45
61638,207,657,L,168146,164,28
61639,207,658,L,168427,164,28
61640,207,659,L,168711,164,28
61641,207,660,L,168993,165,33
61642,207,661,L,169265,165,33
61643,207,662,L,169540,165,33
61644,207,663,L,169815,165,33
61645,207,664,L,170080,166,43
61646,207,665,L,170340,166,43
61647,207,666,~,170465,166,43
61648,207,667,L,170625,166,43
61649,207,668,L,170922,166,43
61650,207,669,L,171204,167,43
61651,207,670,L,171476,167,43
61652,207,671,L,171744,167,43
61653,207,672,L,172012,167,43
61654,207,673,L,172279,168,26
61655,207,674,L,172551,168,26
61656,207,675,L,172830,168,26
61657,207,676,L,173113,169,29
61658,207,677,L,173392,169,29
61659,207,678,~,173584,169,29
61660,207,679,L,173673,169,29
61661,207,680,L,173947,169,29
61662,207,681,L,174219,170,31
61663,207,682,L,174480,170,31
61664,207,683,L,174758,170,31
61665,207,684,L,175045,170,31
61666,207,685,L,175333,171,27
61667,207,686,L,175617,171,27
61668,207,687,L,175897,171,27
61669,207,688,L,176166,172,23
61670,207,689,L,176441,172,23
61671,207,690,L,176712,172,23
61672,207,691,L,176993,172,23
61673,207,692,L,177279,173,21
61674,207,693,L,177566,173,21
61675,207,694,L,177841,173,21
61676,207,695,L,178122,173,21
61677,207,696,L,178402,174,19
61678,207,697,L,178673,174,19
61679,207,698,L,178938,174,19
61680,207,699,L,179228,175,16
61681,207,700,L,179525,175,16
61682,207,701,L,179810,175,16
61683,207,702,L,180085,175,16
61684,207,703,L,180359,176,20
61685,207,704,L,180631,176,20
61686,207,705,L,180906,176,20
61687,207,706,L,181182,176,20
61688,207,707,L,181468,177,24
61689,207,708,L,181760,177,24
61690,207,709,L,182042,177,24
61691,207,710,L,182329,178,28
61692,207,711,L,182605,178,28
61693,207,712,L,182877,178,28
61694,207,713,L,183139,178,28
61695,207,714,L,183427,179,28
61696,207,715,L,183717,179,28
61697,207,716,L,184006,179,28
61698,207,717,L,184290,179,28
61699,207,718,L,184569,180,25
61700,207,719,L,184841,180,25
61701,207,720,L,185121,180,25
61702,207,721,L,185391,181,18
61703,207,722,L,185674,181,18
61704,207,723,L,185964,181,18
61705,207,724,~,186227,181,18
61706,207,725,L,186255,181,18
61707,207,726,L,186534,182,14
61708,207,727,L,186819,182,14
61709,207,728,~,186859,182,14
61710,207,729,L,187098,182,14
61711,207,730,L,187372,182,14
61712,207,731,L,187642,183,22
61713,207,732,L,187937,183,22
61714,207,733,L,188231,183,22
61715,207,734,L,188519,184,31
61716,207,735,L,188796,184,31
61717,207,736,L,189073,184,31
61718,207,737,L,189350,184,31
61719,207,738,L,189623,185,25
61720,207,739,L,189907,185,25
61721,207,740,L,190201,185,25
61722,207,741,L,190490,186,19
61723,207,742,L,190777,186,19
61724,207,743,L,191069,186,19
61725,207,744,L,191350,186,19
61726,207,745,L,191622,187,25
61727,207,746,L,191895,187,25
61728,207,747,L,192184,187,25
61729,207,748,L,192485,187,25
61730,207,749,L,192782,188,27
61731,207,750,L,193066,188,27
61732,207,751,L,193341,188,27
61733,207,752,L,193626,189,34
61734,207,753,L,193904,189,34
61735,207,754,L,194188,189,34
61736,207,755,L,194483,189,34
61737,207,756,L,194779,190,26
61738,207,757,L,195067,190,26
61739,207,758,L,195359,190,26
61740,207,759,L,195644,191,32
61741,207,760,L,195922,191,32
61742,207,761,L,196196,191,32
61743,207,762,L,196494,191,32
61744,207,763,L,196796,192,29
61745,207,764,L,197093,192,29
61746,207,765,L,197376,192,29
61747,207,766,L,197659,193,31
61748,207,767,L,197941,193,31
61749,207,768,L,198220,193,31
61750,207,769,L,198514,193,31
61751,207,770,L,198816,194,28
61752,207,771,L,199114,194,28
61753,207,772,L,199414,194,28
61754,207,773,L,199708,195,28
61755,207,774,L,199991,195,28
61756,207,775,L,200271,195,28
61757,207,776,L,200553,195,28
61758,207,777,L,200849,196,26
61759,207,778,L,201157,196,26
61760,207,779,L,201453,196,26
61761,207,780,L,201743,197,33
61762,207,781,L,202031,197,33
61763,207,782,L,202323,197,33
61764,207,783,L,202600,197,33
61765,207,784,L,202894,198,31
61766,207,785,L,203194,198,31
61767,207,786,L,203492,198,31
61768,207,787,L,203789,199,35
61769,207,788,L,204081,199,35
61770,207,789,L,204362,199,35
61771,207,790,L,204642,199,35
61772,207,791,L,204924,200,24
61773,207,792,L,205229,200,24
61774,207,793,L,205532,200,24
61775,207,794,L,205823,200,24
61776,207,795,L,206113,201,20
61777,207,796,L,206400,201,20
61778,207,797,L,206686,201,20
61779,207,798,L,206967,202,25
61780,207,799,L,207262,202,25
61781,207,800,L,207556,202,25
61782,207,801,L,207854,202,25
61783,207,802,L,208151,203,30
61784,207,803,L,208438,203,30
61785,207,804,L,208716,203,30
61786,207,805,L,208995,204,27
61787,207,806,L,209276,204,27
61788,207,807,L,209579,204,27
61789,207,808,L,209885,204,27
61790,207,809,L,210178,205,28
61791,207,810,L,210464,205,28
61792,207,811,L,210755,205,28
61793,207,812,L,211042,206,31
61794,207,813,L,211325,206,31
61795,207,814,L,211620,206,31
61796,207,815,L,211921,206,31
61797,207,816,L,212218,207,25
61798,207,817,L,212514,207,25
61799,207,818,L,212803,207,25
61800,207,819,L,213089,208,30
61801,207,820,L,213362,208,30
61802,207,821,L,213661,208,30
61803,207,822,L,213968,208,30
61804,207,823,L,214270,209,24
61805,207,824,L,214562,209,24
61806,207,825,L,214857,209,24
61807,207,826,L,215143,210,31
61808,207,827,L,215433,210,31
61809,207,828,L,215720,210,31
61810,207,829,L,216021,210,31
61811,207,830,L,216323,211,26
61812,207,831,L,216633,211,26
61813,207,832,L,216927,211,26
61814,207,833,L,217213,212,30
61815,207,834,L,217501,212,30
61816,207,835,L,217784,212,30
61817,207,836,L,218091,212,30
61818,207,837,L,218408,213,34
61819,207,838,L,218710,213,34
61820,207,839,L,219008,213,34
61821,207,840,L,219305,214,31
61822,207,841,L,219602,214,31
61823,207,842,L,219889,214,31
61824,207,843,L,220187,215,31
61825,207,844,L,220495,215,31
61826,207,845,L,220802,215,31
61827,207,846,L,221104,215,31
61828,207,847,L,221402,216,32
61829,207,848,L,221697,216,32
61830,207,849,L,221978,216,32
61831,207,850,L,222285,217,27
61832,207,851,L,222599,217,27
61833,207,852,L,222909,217,27
61834,207,853,L,223209,217,27
61835,207,854,L,223510,218,28
61836,207,855,L,223804,218,28
61837,207,856,L,224102,218,28
61838,207,857,L,224396,219,25
61839,207,858,L,224705,219,25
61840,207,859,L,225020,219,25
61841,207,860,L,225331,220,29
61842,207,861,L,225632,220,29
61843,207,862,L,225926,220,29
61844,207,863,L,226219,220,29
61845,207,864,L,226513,221,29
61846,207,865,L,226832,221,29
61847,207,866,L,227146,221,29
61848,207,867,L,227454,222,21
61849,207,868,L,227753,222,21
61850,207,869,L,228053,222,21
61851,207,870,L,228350,222,21
61852,207,871,L,228640,223,24
61853,207,872,L,228947,223,24
61854,207,873,L,229263,223,24
61855,207,874,L,229570,224,27
61856,207,875,L,229875,224,27
61857,207,876,L,230174,224,27
61858,207,877,L,230465,225,31
61859,207,878,L,230757,225,31
61860,207,879,L,231077,225,31
61861,207,880,L,231393,225,31
61862,207,881,L,231696,226,32
61863,207,882,L,231999,226,32
61864,207,883,L,232294,226,32
61865,207,884,L,232597,227,30
61866,207,885,L,232893,227,30
61867,207,886,L,233204,227,30
61868,207,887,L,233522,228,33
61869,207,888,L,233844,228,33
61870,207,889,L,234147,228,33
61871,207,890,L,234445,228,33
61872,207,891,L,234739,229,26
61873,207,892,L,235028,229,26
61874,207,893,L,235344,229,26
61875,207,894,L,235661,230,24
61876,207,895,L,235969,230,24
61877,207,896,L,236269,230,24
61878,207,897,L,236571,231,30
61879,207,898,L,236872,231,30
61880,207,899,L,237161,231,30
61881,207,900,L,237464,231,30
61882,207,901,L,237782,232,30
61883,207,902,L,238094,232,30
61884,207,903,L,238404,232,30
61885,207,904,L,238706,233,46
61886,207,905,L,239000,233,46
61887,207,906,L,239291,233,46
61888,207,907,L,239605,233,46
61889,207,908,L,239921,234,20
61890,207,909,L,240231,234,20
61891,207,910,L,240537,234,20
61892,207,911,L,240837,235,24
61893,207,912,L,241144,235,24
61894,207,913,L,241438,235,24
61895,207,914,L,241747,236,31
61896,207,915,L,242068,236,31
61897,207,916,L,242392,236,31
61898,207,917,L,242703,237,21
61899,207,918,L,243005,237,21
61900,207,919,L,243305,237,21
61901,207,920,L,243601,237,21
61902,207,921,L,243914,238,31
61903,207,922,L,244237,238,31
61904,207,923,L,244556,238,31
61905,207,924,L,244859,239,29
61906,207,925,L,245169,239,29
61907,207,926,L,245475,239,29
61908,207,927,L,245766,240,22
61909,207,928,L,246076,240,22
61910,207,929,L,246398,240,22
61911,207,930,L,246720,240,22
61912,207,931,L,247039,241,35
61913,207,932,L,247343,241,35
61914,207,933,L,247639,241,35
61915,207,934,L,247941,242,29
61916,207,935,L,248258,242,29
61917,207,936,L,248580,242,29
61918,207,937,L,248897,243,25
61919,207,938,L,249208,243,25
61920,207,939,L,249517,243,25
61921,207,940,L,249828,243,25
61922,207,941,L,250126,244,31
61923,207,942,L,250443,244,31
61924,207,943,L,250774,244,31
61925,207,944,L,251100,245,30
61926,207,945,L,251418,245,30
61927,207,946,L,251721,245,30
61928,207,947,L,252028,246,27
61929,207,948,L,252329,246,27
61930,207,949,L,252653,246,27
61931,207,950,L,252981,247,30
61932,207,951,L,253296,247,30
61933,207,952,L,253610,247,30
61934,207,953,L,253933,247,30
61935,207,954,L,254241,248,37
61936,207,955,L,254541,248,37
61937,207,956,L,254870,248,37
61938,207,957,L,255195,249,45
61939,207,958,L,255519,249,45
61940,207,959,L,255834,249,45
61941,207,960,L,256139,250,24
61942,207,961,L,256448,250,24
61943,207,962,L,256762,250,24
61944,207,963,L,257086,251,18
61945,207,964,L,257409,251,18
61946,207,965,L,257726,251,18
61947,207,966,L,258041,251,18
61948,207,967,L,258356,252,23
61949,207,968,L,258661,252,23
61950,207,969,L,258976,252,23
61951,207,970,L,259302,253,31
61952,207,971,L,259636,253,31
61953,207,972,L,259954,253,31
61954,207,973,L,260259,254,31
61955,207,974,L,260567,254,31
61956,207,975,L,260865,254,31
61957,207,976,L,261184,255,33
61958,207,977,L,261516,255,33
61959,207,978,L,261841,255,33
61960,207,979,L,262156,256,23
61961,207,980,L,262479,256,23
61962,207,981,L,262789,256,23
61963,207,982,L,263089,256,23
61964,207,983,L,263410,257,25
61965,207,984,L,263738,257,25
61966,207,985,L,264068,257,25
61967,207,986,L,264390,258,28
61968,207,987,L,264700,258,28
61969,207,988,L,265009,258,28
61970,207,989,L,265328,259,28
61971,207,990,L,265654,259,28
61972,207,991,L,265984,259,28
61973,207,992,L,266304,260,27
61974,207,993,L,266621,260,27
61975,207,994,L,266938,260,27
61976,207,995,L,267248,260,27
61977,207,996,L,267558,261,30
61978,207,997,L,267883,261,30
61979,207,998,L,268219,261,30
61980,207,999,L,268540,262,23
61981,207,1000,L,268849,262,23
61982,207,1001,L,269160,262,23
61983,207,1002,L,269464,263,30
61984,207,1003,L,269786,263,30
61985,207,1004,L,270124,263,30
61986,207,1005,L,270451,264,26
61987,207,1006,L,270773,264,26
61988,207,1007,L,271098,264,26
61989,207,1008,L,271411,265,24
61990,207,1009,L,271714,265,24
61991,207,1010,L,272038,265,24
61992,207,1011,L,272370,265,24
61993,207,1012,L,272705,266,27
61994,207,1013,L,273025,266,27
61995,207,1014,L,273343,266,27
61996,207,1015,L,273660,267,26
61997,207,1016,L,273985,267,26
61998,207,1017,L,274324,267,26
61999,207,1018,L,274656,268,32
62000,207,1019,L,274986,268,32
62001,207,1020,L,275313,268,32
62002,207,1021,L,275635,269,29
62003,207,1022,L,275948,269,29
62004,207,1023,L,276269,269,29
62005,207,1024,L,276611,270,30
62006,207,1025,L,276953,270,30
62007,207,1026,L,277278,270,30
62008,207,1027,L,277598,271,25
62009,207,1028,L,277916,271,25
62010,207,1029,L,278233,271,25
62011,207,1030,L,278577,272,29
62012,207,1031,L,278917,272,29
62013,207,1032,L,279248,272,29
62014,207,1033,L,279591,273,26
62015,207,1034,L,279913,273,26
62016,207,1035,L,280231,273,26
62017,207,1036,L,280557,273,26
62018,207,1037,L,280905,274,19
62019,207,1038,L,281255,274,19
62020,207,1039,L,281585,274,19
62021,207,1040,L,281915,275,32
62022,207,1041,L,282255,275,32
62023,207,1042,L,282581,275,32
62024,207,1043,L,282931,276,28
62025,207,1044,L,283283,276,28
62026,207,1045,L,283625,276,28
62027,207,1046,L,283970,277,31
62028,207,1047,L,284303,277,31
62029,207,1048,L,284633,277,31
62030,207,1049,L,284972,278,19
62031,207,1050,L,285340,278,19
62032,207,1051,L,285685,278,19
62033,207,1052,L,286022,279,33
62034,207,1053,L,286364,279,33
62035,207,1054,L,286694,279,33
62036,207,1055,L,287034,280,21
62037,207,1056,L,287388,280,21
62038,207,1057,L,287734,280,21
62039,207,1058,L,288082,281,39
62040,207,1059,L,288419,281,39
62041,207,1060,L,288750,281,39
62042,207,1061,L,289077,282,22
62043,207,1062,L,289429,282,22
62044,207,1063,L,289789,282,22
62045,207,1064,L,290134,283,29
62046,207,1065,L,290471,283,29
62047,207,1066,L,290804,283,29
62048,207,1067,L,291138,284,15
62049,207,1068,L,291489,284,15
62050,207,1069,L,291836,284,15
62051,207,1070,L,292183,285,24
62052,207,1071,L,292524,285,24
62053,207,1072,L,292868,286,20
62054,207,1073,L,293197,286,20
62055,207,1074,L,293534,286,20
62056,207,1075,L,293906,287,22
62057,207,1076,L,294258,287,22
62058,207,1077,L,294600,287,22
62059,207,1078,L,294939,288,24
62060,207,1079,L,295274,288,24
62061,207,1080,L,295615,288,24
62062,207,1081,L,295965,289,25
62063,207,1082,L,296319,289,25
62064,207,1083,L,296670,289,25
62065,207,1084,L,297011,290,25
62066,207,1085,L,297345,290,25
62067,207,1086,L,297675,290,25
62068,207,1087,L,298031,291,24
62069,207,1088,L,298390,291,24
62070,207,1089,L,298739,291,24
62071,207,1090,L,299080,292,27
62072,207,1091,L,299414,292,27
62073,207,1092,L,299753,292,27
62074,207,1093,L,300098,293,25
62075,207,1094,L,300451,293,25
62076,207,1095,L,300798,293,25
62077,207,1096,L,301143,294,22
62078,207,1097,L,301487,294,22
62079,207,1098,L,301817,294,22
62080,207,1099,L,302159,295,26
62081,207,1100,L,302526,295,26
62082,207,1101,L,302877,295,26
62083,207,1102,L,303215,296,28
62084,207,1103,L,303551,296,28
62085,207,1104,L,303891,296,28
62086,207,1105,L,304228,297,23
62087,207,1106,L,304581,297,23
62088,207,1107,L,304932,297,23
62089,207,1108,L,305285,298,28
62090,207,1109,L,305628,298,28
62091,207,1110,L,305961,298,28
62092,207,1111,L,306291,299,22
62093,207,1112,L,306643,299,22
62094,207,1113,L,307001,299,22
62095,207,1114,L,307349,300,27
62096,207,1115,L,307687,300,27
62097,207,1116,L,308026,300,27
62098,207,1117,L,308360,301,26
62099,207,1118,L,308703,301,26
62100,207,1119,L,309059,301,26
62101,207,1120,L,309408,302,36
62102,207,1121,L,309759,302,36
62103,207,1122,L,310101,302,36
62104,207,1123,L,310433,303,22
62105,207,1124,L,310770,303,22
62106,207,1125,L,311134,303,22
62107,207,1126,L,311490,304,21
62108,207,1127,L,311830,304,21
62109,207,1128,L,312168,304,21
62110,207,1129,L,312506,305,27
62111,207,1130,L,312843,305,27
62112,207,1131,L,313197,305,27
62113,207,1132,L,313549,306,30
62114,207,1133,L,313909,306,30
62115,207,1134,L,314253,306,30
62116,207,1135,L,314582,307,29
62117,207,1136,L,314915,307,29
62118,207,1137,L,315264,307,29
